intersection_key,road_key,survey_month,time_key,ก่อนโควิด,โควิด,หลังโควิด
BRTสถานีสาทร,นราธิวาสราชนครินทร์,4,07:00-09:00,0,0,1
BRTสถานีสาทร,นราธิวาสราชนครินทร์,4,09:00-17:00,0,0,1
BRTสถานีสาทร,นราธิวาสราชนครินทร์,4,17:00-19:00,0,0,1
YMCA,ศาลาแดง,3,07:00-09:00,1,0,0
YMCA,ศาลาแดง,3,09:00-16:00,1,0,0
YMCA,ศาลาแดง,3,16:00-19:00,1,0,0
YMCA,สาทร,3,07:00-09:00,1,0,0
YMCA,สาทร,3,09:00-16:00,1,0,0
YMCA,สาทร,3,16:00-19:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,07:00-09:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,09:00-16:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,16:00-19:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,12,07:00-09:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,12,09:00-16:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,12,16:00-19:00,1,0,0
ก.ม.8,นวมินทร์,4,07:00-09:00,1,0,0
ก.ม.8,นวมินทร์,4,09:00-16:00,1,0,0
ก.ม.8,นวมินทร์,4,16:00-19:00,1,0,0
ก.ม.8,นวมินทร์,12,07:00-09:00,1,0,0
ก.ม.8,นวมินทร์,12,09:00-16:00,1,0,0
ก.ม.8,นวมินทร์,12,16:00-19:00,1,0,0
ก.ม.8,รามอินทรา,4,07:00-09:00,1,0,0
ก.ม.8,รามอินทรา,4,09:00-16:00,1,0,0
ก.ม.8,รามอินทรา,4,16:00-19:00,1,0,0
ก.ม.8,รามอินทรา,12,07:00-09:00,1,0,0
ก.ม.8,รามอินทรา,12,09:00-16:00,1,0,0
ก.ม.8,รามอินทรา,12,16:00-19:00,1,0,0
กทม.1,ดินสอ,12,07:00-09:00,0,0,1
กทม.1,ดินสอ,12,09:00-16:00,0,0,1
กทม.1,ดินสอ,12,16:00-19:00,0,0,1
กทม.1,มหรรณพ,12,07:00-09:00,0,0,1
กทม.1,มหรรณพ,12,09:00-16:00,0,0,1
กทม.1,มหรรณพ,12,16:00-19:00,0,0,1
กม.8,นวมินทร์,3,07:00-09:00,0,0,1
กม.8,นวมินทร์,3,09:00-17:00,0,0,1
กม.8,นวมินทร์,3,17:00-19:00,0,0,1
กม.8,นวมินทร์,4,07:00-09:00,0,0,1
กม.8,นวมินทร์,4,09:00-16:00,0,0,1
กม.8,นวมินทร์,4,16:00-19:00,0,0,1
กม.8,รามอินทรา,3,07:00-09:00,0,0,1
กม.8,รามอินทรา,3,09:00-17:00,0,0,1
กม.8,รามอินทรา,3,17:00-19:00,0,0,1
กม.8,รามอินทรา,4,07:00-09:00,0,0,1
กม.8,รามอินทรา,4,09:00-16:00,0,0,1
กม.8,รามอินทรา,4,16:00-19:00,0,0,1
กม.8,รามอินทรา73,3,07:00-09:00,0,0,1
กม.8,รามอินทรา73,3,09:00-17:00,0,0,1
กม.8,รามอินทรา73,3,17:00-19:00,0,0,1
กม.8,รามอินทรา73,4,07:00-09:00,0,0,1
กม.8,รามอินทรา73,4,09:00-16:00,0,0,1
กม.8,รามอินทรา73,4,16:00-19:00,0,0,1
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,8,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,8,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,8,16:00-19:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,8,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,8,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,8,16:00-19:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,8,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,8,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,8,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/1,9,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/2,9,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/3,9,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,12,07:00-09:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,12,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,12,17:00-19:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,9,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,9,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,9,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,9,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,9,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,9,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,12,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน,12,17:00-19:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,12,07:00-09:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,12,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,12,17:00-19:00,0,0,1
กรมศุลกากร,สุนทรโกษา,4,07:00-09:00,1,0,0
กรมศุลกากร,สุนทรโกษา,4,09:00-16:00,1,0,0
กรมศุลกากร,สุนทรโกษา,4,16:00-19:00,1,0,0
กรมศุลกากร,สุนทรโกษา,8,06:30-09:00,1,0,0
กรมศุลกากร,สุนทรโกษา,8,09:00-16:00,1,0,0
กรมศุลกากร,สุนทรโกษา,8,16:00-19:30,1,0,0
กรมศุลกากร,สุนทรโกษา,12,07:00-09:00,0,1,0
กรมศุลกากร,สุนทรโกษา,12,09:00-16:00,0,1,0
กรมศุลกากร,สุนทรโกษา,12,16:00-19:00,0,1,0
กรมศุลกากร,อาจณรงค์,4,07:00-09:00,1,0,0
กรมศุลกากร,อาจณรงค์,4,09:00-16:00,1,0,0
กรมศุลกากร,อาจณรงค์,4,16:00-19:00,1,0,0
กรมศุลกากร,อาจณรงค์,8,07:00-09:00,1,0,0
กรมศุลกากร,อาจณรงค์,8,09:00-16:00,1,0,0
กรมศุลกากร,อาจณรงค์,8,16:00-19:00,1,0,0
กรมศุลกากร,อาจณรงค์,12,07:00-09:00,0,1,0
กรมศุลกากร,อาจณรงค์,12,09:00-16:00,0,1,0
กรมศุลกากร,อาจณรงค์,12,16:00-19:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,4,07:00-09:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,4,09:00-16:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,4,16:00-19:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,8,06:30-09:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,8,09:00-16:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,8,16:00-19:30,1,0,0
กรมศุลกากร,เกษมราษฎร์,12,07:00-09:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,12,09:00-16:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,12,16:00-19:00,0,1,0
กระทรวงแรงงาน,มิตรไมตรี,7,07:00-09:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี,7,09:00-16:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี,7,16:00-19:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,7,07:00-09:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,7,09:00-16:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,7,16:00-19:00,1,0,0
กรุงธนบุรี,กรุงธนบุรี,2,07:00-09:00,0,0,1
กรุงธนบุรี,กรุงธนบุรี,2,09:00-16:00,0,0,1
กรุงธนบุรี,กรุงธนบุรี,2,16:00-19:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,6,07:00-09:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,6,09:00-17:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,6,17:00-19:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,6,07:00-09:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,6,09:00-17:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,6,17:00-19:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,07:00-09:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,09:00-17:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,17:00-19:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,2,07:00-09:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,2,09:00-17:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,2,17:00-19:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,1,07:00-09:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,1,09:00-17:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,1,17:00-19:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,2,07:00-09:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,2,09:00-17:00,0,0,1
กรุงธนบุรีเหนือ,เจริญนคร,2,17:00-19:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,2,07:00-09:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,2,09:00-17:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,2,17:00-19:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,12,07:00-09:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,12,09:00-17:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,12,17:00-19:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,2,07:00-09:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,2,09:00-17:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,2,17:00-19:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,12,07:00-09:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,12,09:00-17:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,12,17:00-19:00,0,0,1
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,07:00-09:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,09:00-16:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,16:00-19:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,7,07:00-09:00,1,0,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,7,09:00-16:00,1,0,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,7,16:00-19:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,07:00-09:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,09:00-16:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,16:00-19:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,7,06:30-09:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,7,09:00-16:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,7,16:00-19:30,1,0,0
กรุงเทพกรีฑา,หัวหมาก,3,07:00-09:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,3,09:00-16:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,3,16:00-19:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,7,06:30-09:00,1,0,0
กรุงเทพกรีฑา,หัวหมาก,7,09:00-16:00,1,0,0
กรุงเทพกรีฑา,หัวหมาก,7,16:00-19:30,1,0,0
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,11,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,11,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,11,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),11,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),11,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),11,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),11,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),11,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),11,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,11,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,11,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,11,17:00-19:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,2,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,2,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,2,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,11,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,11,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,11,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,2,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,2,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,2,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,11,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,11,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,11,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,2,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,2,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,2,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,11,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,11,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,11,17:00-19:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,07:00-09:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,09:00-17:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,17:00-19:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,07:00-09:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,09:00-17:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,17:00-19:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,2,07:00-09:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,2,09:00-17:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,2,17:00-19:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,5,07:00-09:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,5,09:00-16:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,5,16:00-19:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,8,07:00-09:00,1,0,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,8,09:00-16:00,1,0,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,8,16:00-19:00,1,0,0
กล้วยน้ำไท,พระรามที่4,2,07:00-09:00,0,0,2
กล้วยน้ำไท,พระรามที่4,2,09:00-16:00,0,0,1
กล้วยน้ำไท,พระรามที่4,2,09:00-17:00,0,0,1
กล้วยน้ำไท,พระรามที่4,2,16:00-19:00,0,0,1
กล้วยน้ำไท,พระรามที่4,2,17:00-19:00,0,0,1
กล้วยน้ำไท,พระรามที่4,5,07:00-09:00,0,1,0
กล้วยน้ำไท,พระรามที่4,5,09:00-16:00,0,1,0
กล้วยน้ำไท,พระรามที่4,5,16:00-19:00,0,1,0
กล้วยน้ำไท,พระรามที่4,8,07:00-09:00,1,0,0
กล้วยน้ำไท,พระรามที่4,8,09:00-16:00,1,0,0
กล้วยน้ำไท,พระรามที่4,8,16:00-19:00,1,0,0
กล้วยน้ำไท,รัชดาภิเษก,2,07:00-09:00,0,0,1
กล้วยน้ำไท,รัชดาภิเษก,2,09:00-16:00,0,0,1
กล้วยน้ำไท,รัชดาภิเษก,2,16:00-19:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,2,07:00-09:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,2,09:00-16:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,2,16:00-19:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,1,07:00-09:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,1,09:00-16:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,1,16:00-19:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,3,07:00-09:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,3,09:00-16:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,3,16:00-19:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,7,07:00-09:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,7,09:00-16:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,7,16:00-19:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,10,07:00-09:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,10,09:00-17:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,10,17:00-19:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,12,07:00-09:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,12,09:00-17:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,12,17:00-19:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,1,07:00-09:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,1,09:00-16:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,1,16:00-19:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,3,07:00-09:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,3,09:00-16:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,3,16:00-19:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,7,07:00-09:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,7,09:00-16:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,7,16:00-19:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,10,07:00-09:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,10,09:00-17:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,10,17:00-19:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,12,07:00-09:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,12,09:00-17:00,0,0,1
กษัตริย์ศึก,บำรุงเมือง,12,17:00-19:00,0,0,1
กษัตริย์ศึก,พระรามที่1,1,07:00-09:00,0,0,1
กษัตริย์ศึก,พระรามที่1,1,09:00-16:00,0,0,1
กษัตริย์ศึก,พระรามที่1,1,16:00-19:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,5,07:00-09:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,5,09:00-17:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,5,17:00-19:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,11,07:00-09:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,11,09:00-16:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,11,16:00-19:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,11,07:00-09:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,11,09:00-16:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,11,16:00-19:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,2,07:00-09:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,2,09:00-17:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,2,17:00-19:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,07:00-09:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,09:00-17:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,17:00-19:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,2,07:00-09:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,2,09:00-17:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,2,17:00-19:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,07:00-09:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,09:00-17:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),2,17:00-19:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,3,07:00-09:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,3,09:00-17:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,3,17:00-19:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,3,07:00-09:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,3,09:00-17:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,3,17:00-19:00,0,0,1
การเคหะ,ซอยนวมินทร์51,10,07:00-09:00,1,0,0
การเคหะ,ซอยนวมินทร์51,10,09:00-16:00,1,0,0
การเคหะ,ซอยนวมินทร์51,10,16:00-19:00,1,0,0
การเคหะ,นวมินทร์,5,07:00-09:00,0,0,1
การเคหะ,นวมินทร์,5,09:00-17:00,0,0,1
การเคหะ,นวมินทร์,5,17:00-19:00,0,0,1
การเคหะ,นวมินทร์,10,07:00-09:00,1,0,0
การเคหะ,นวมินทร์,10,09:00-16:00,1,0,0
การเคหะ,นวมินทร์,10,16:00-19:00,1,0,0
การเคหะ,นวมินทร์51,5,07:00-09:00,0,0,1
การเคหะ,นวมินทร์51,5,09:00-17:00,0,0,1
การเคหะ,นวมินทร์51,5,17:00-19:00,0,0,1
การเคหะ,ศรีบูรพา,5,07:00-09:00,0,0,1
การเคหะ,ศรีบูรพา,5,09:00-17:00,0,0,1
การเคหะ,ศรีบูรพา,5,17:00-19:00,0,0,1
การเคหะ,ศรีบูรพา,10,07:00-09:00,1,0,0
การเคหะ,ศรีบูรพา,10,09:00-16:00,1,0,0
การเคหะ,ศรีบูรพา,10,16:00-19:00,1,0,0
การเรือน,นครราชสีมา,3,07:00-09:00,0,0,1
การเรือน,นครราชสีมา,3,09:00-17:00,0,0,1
การเรือน,นครราชสีมา,3,17:00-19:00,0,0,1
การเรือน,นครราชสีมา,12,07:00-09:00,0,0,1
การเรือน,นครราชสีมา,12,09:00-17:00,0,0,1
การเรือน,นครราชสีมา,12,17:00-19:00,0,0,1
การเรือน,ราชวิถี,3,07:00-09:00,1,0,1
การเรือน,ราชวิถี,3,09:00-16:00,1,0,0
การเรือน,ราชวิถี,3,09:00-17:00,0,0,1
การเรือน,ราชวิถี,3,16:00-19:00,1,0,0
การเรือน,ราชวิถี,3,17:00-19:00,0,0,1
การเรือน,ราชวิถี,5,07:00-09:00,0,0,1
การเรือน,ราชวิถี,5,09:00-16:00,0,0,1
การเรือน,ราชวิถี,5,16:00-19:00,0,0,1
การเรือน,ราชวิถี,10,07:00-09:00,0,1,0
การเรือน,ราชวิถี,10,09:00-16:00,0,1,0
การเรือน,ราชวิถี,10,16:00-19:00,0,1,0
การเรือน,ราชวิถี,12,07:00-09:00,0,0,1
การเรือน,ราชวิถี,12,09:00-17:00,0,0,1
การเรือน,ราชวิถี,12,17:00-19:00,0,0,1
การเรือน,ราชสีมา,3,07:00-09:00,1,0,0
การเรือน,ราชสีมา,3,09:00-16:00,1,0,0
การเรือน,ราชสีมา,3,16:00-19:00,1,0,0
การเรือน,ราชสีมา,5,07:00-09:00,0,0,1
การเรือน,ราชสีมา,5,09:00-16:00,0,0,1
การเรือน,ราชสีมา,5,16:00-19:00,0,0,1
การเรือน,ราชสีมา,10,07:00-09:00,0,1,0
การเรือน,ราชสีมา,10,09:00-16:00,0,1,0
การเรือน,ราชสีมา,10,16:00-19:00,0,1,0
การไฟฟ้าชิดลม,ชิดลม,2,07:00-09:00,1,0,0
การไฟฟ้าชิดลม,ชิดลม,2,09:00-16:00,1,0,0
การไฟฟ้าชิดลม,ชิดลม,2,16:00-19:00,1,0,0
กำนันธารทิพย์,พุทธบูชา,3,07:00-09:00,0,0,2
กำนันธารทิพย์,พุทธบูชา,3,09:00-16:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,3,09:00-17:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,3,16:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,3,17:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,3,07:00-09:00,0,0,2
กำนันธารทิพย์,พุทธบูชา36,3,09:00-16:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,3,09:00-17:00,0,0,1
